Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
363.088825,0,0,0,0,0,0,0,0,,None,364.09610146688,0,2,0,0,0,0,0,0,0,2773484,0,2517663,0,0,0,0,0,0
363.090843333333,0,0,0,0,0,0,0,0,,None,364.098119800213,0,1,0,0,0,0,0,0,0,31361516,4066322,17927840,0,0,0,0,0,0
363.093297671429,14,20,11,0,0,0,0,0,CHO,Tannin,364.100574138309,-0.0347519599146819,2,3040103,6185051,0,5246238,7107248,5049324,0,0,0,0,0,0,6004850,0,0,2471454
363.102665,25,16,3,0,0,0,0,0,CHO,ConHC,364.10994146688,0.0080003858179173,3,0,0,0,0,0,0,3797130,11647473,7538710,9934500,0,0,0,0,0,0
363.104545,0,0,0,0,0,0,0,0,,None,364.11182146688,0,1,0,0,0,0,0,0,0,0,0,0,8149872,0,7841909,0,0,0
363.10605,0,0,0,0,0,0,0,0,,None,364.11332646688,0,1,0,0,0,0,0,0,0,2704883,0,0,0,0,0,0,0,0
363.10692,0,0,0,0,0,0,0,0,,None,364.11419646688,0,0,0,0,8746869,0,0,0,0,0,0,0,0,0,0,0,0,0
363.108538825,18,20,8,0,0,0,0,0,CHO,Lignin,364.11581529188,0.00639060410953968,1,6989674,13889629,22546294,8375585,23423666,13519855,9806988,12233204,15910936,14896806,90252144,16642199,70396024,12368276,12973717,8097312
363.10976,0,0,0,0,0,0,0,0,,None,364.11703646688,0,0,0,0,0,0,0,0,0,0,0,0,7562098,0,0,0,0,0
363.111976666667,0,0,0,0,0,0,0,0,,None,364.119253133547,0,1,0,0,192808816,3146018,24095412,0,0,0,0,0,0,0,0,0,0,0
363.11705,0,0,0,0,0,0,0,0,,None,364.12432646688,0,1,0,0,5799799,0,0,0,0,0,0,0,0,0,0,0,0,0
363.121505,0,0,0,0,0,0,0,0,,None,364.12878146688,0,1,0,0,0,0,0,0,0,4090361,0,2791083,0,0,0,0,0,0
363.12377,22,20,5,0,0,0,0,0,CHO,Lignin,364.13104646688,0.0749335168930586,1,0,0,0,0,0,0,7052434,19974650,16742430,21266092,0,0,0,0,0,0
363.1296525,15,24,10,0,0,0,0,0,CHO,AminoSugar,364.13692896688,0.049499291488222,2,0,2871393,0,3312933,3019447,0,0,0,0,0,0,0,3134588,0,0,0
363.139073333333,26,20,2,0,0,0,0,0,CHO,ConHC,364.146349800213,-0.0546868405394347,2,0,0,0,0,0,0,0,7315968,3800099,3942065,0,0,0,0,0,0
363.144897142857,19,24,7,0,0,0,0,0,CHO,Lignin,364.152173609737,0.0810522769457271,1,0,0,2676605,0,0,0,3046553,8724994,7497765,8902323,0,3548319,7727232,0,0,0
363.160166666667,23,24,4,0,0,0,0,0,CHO,Lignin,364.167443133547,0.0442797771832625,1,0,0,0,0,0,0,0,8645128,4702251,7450297,0,0,0,0,0,0
363.2388,18,36,7,0,0,0,0,0,CHO,Protein,364.24607646688,0.0742449177957338,1,0,0,0,0,3324622,3683338,0,0,0,0,0,0,0,0,0,0
363.27073,0,0,0,0,0,0,0,0,,None,364.27800646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951331,0,0,0
364.022405,0,0,0,0,0,0,0,0,,None,365.02968146688,0,0,0,0,0,0,0,0,10155470,0,3127653,0,0,0,0,0,0,0
364.039185,15,12,10,0,1,0,0,0,CHO,ConHC,365.04646146688,-0.164425316617328,1,0,0,2624562,0,0,0,0,0,0,0,0,0,0,0,3238770,0
364.043595,0,0,0,0,0,0,0,0,,None,365.05087146688,0,1,0,0,0,0,0,0,0,0,0,0,7906440,0,0,0,3647347,0
364.05432,19,12,7,0,1,0,0,0,CHO,ConHC,365.06159646688,0.167398654221235,2,0,0,0,0,0,0,3643865,0,0,0,0,0,0,0,0,0
364.05889,0,0,0,0,0,0,0,0,,None,365.06616646688,0,1,0,0,0,0,0,0,10507739,0,4290931,4122614,0,0,0,0,0,0
364.0740925,0,0,0,0,0,0,0,0,,None,365.08136896688,0,1,0,0,0,0,0,0,3847648,3078509,3562872,3975163,0,0,0,0,0,0
364.075528,16,16,9,0,1,0,0,0,CHO,Lignin,365.08280446688,-0.0479797453428835,1,0,0,5797946,0,4187001,0,0,0,0,0,7351442,0,4895107,0,3855227,0
364.07994,0,0,0,0,0,0,0,0,,None,365.08721646688,0,1,0,2994439,0,0,0,0,0,0,0,0,9602195,2724709,12482948,0,0,0
364.0907575,20,16,6,0,1,0,0,0,CHO,ConHC,365.09803396688,0.0249717038678844,2,0,0,0,0,0,0,4159974,2712948,3804542,3125761,0,0,0,0,0,0
364.095271666667,0,0,0,0,0,0,0,0,,None,365.102548133547,0,1,0,0,0,0,0,0,6295016,5308277,6664576,7129091,2481303,0,3643784,0,0,0
364.10129,0,0,0,0,0,0,0,0,,None,365.10856646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3084170,0,0,0
364.10612,0,0,0,0,0,0,0,0,,None,365.11339646688,0,1,0,0,0,0,0,0,0,0,0,2508807,0,0,0,0,0,0
364.110466666667,0,0,0,0,0,0,0,0,,None,365.117743133547,0,0,0,0,0,0,0,0,0,4404091,3377541,5048328,0,0,0,0,0,0
364.111937142857,17,20,8,0,1,0,0,0,CHO,Lignin,365.119213609737,-0.112711507948492,1,0,0,3781697,0,4404096,2947264,0,0,0,0,17081500,3950955,14338445,2753101,0,0
364.11408,0,0,0,0,0,0,0,0,,None,365.12135646688,0,1,0,0,3283009,0,0,0,0,0,0,0,0,0,0,0,0,0
364.1153,0,0,0,0,0,0,0,0,,None,365.12257646688,0,1,0,0,31451202,0,3880833,0,0,0,0,0,0,0,0,0,0,0
364.116391666667,0,0,0,0,0,0,0,0,,None,365.123668133547,0,1,0,3256589,3098690,0,0,0,0,0,0,0,6732958,4548972,12781966,3707470,0,0
364.127103333333,21,20,5,0,1,0,0,0,CHO,Lignin,365.134379800213,0.1336222753113,2,0,0,0,0,0,0,0,4434818,4499852,4553742,0,0,0,0,0,0
364.13158,0,0,0,0,0,0,0,0,,None,365.13885646688,0,1,0,0,0,0,0,0,0,4222852,4314509,5047312,0,0,0,0,0,0
364.97053,0,0,0,0,0,0,0,0,,None,365.97780646688,0,0,0,0,0,0,0,0,3657499,0,0,0,0,0,0,0,0,0
364.97145,0,0,0,0,0,0,0,0,,None,365.97872646688,0,0,0,0,0,0,3791919,0,0,0,0,0,0,0,0,0,0,0
364.99386,18,6,9,0,0,0,0,0,CHO,ConHC,366.00113646688,0.123837375123458,1,0,0,0,0,0,0,6862628,0,0,0,0,0,0,0,0,0
364.99808,0,0,0,0,0,0,0,0,,None,366.00535646688,0,1,0,0,0,0,0,0,0,0,0,0,3579300,0,2566786,0,0,0
365.003825,0,0,0,0,0,0,0,0,,None,366.01110146688,0,1,0,0,3562741,0,3911734,0,0,0,0,0,0,0,0,0,0,0
365.01501,15,10,11,0,0,0,0,0,CHO,ConHC,366.02228646688,0.067474634346512,1,0,0,3336439,0,0,0,0,0,0,0,0,0,0,0,0,0
365.03028,19,10,8,0,0,0,0,0,CHO,ConHC,366.03755646688,0.0295896412005762,1,0,0,0,0,0,0,23181104,0,8178389,0,0,0,0,0,0,0
365.04326,0,0,0,0,0,0,0,0,,None,366.05053646688,0,1,0,0,0,0,0,0,0,0,3683034,0,0,0,0,0,0,0
365.04536,0,0,0,0,0,0,0,0,,None,366.05263646688,0,0,0,0,0,0,0,0,2741558,0,0,0,0,0,0,0,0,0
365.0514341,16,14,10,0,0,0,0,0,CHO,Lignin,366.05871056688,-0.037962435057541,1,3971209,0,29894910,0,14552128,5275011,6393656,0,0,0,14702004,0,6648465,0,15927394,0
365.05453,0,0,0,0,0,0,0,0,,None,366.06180646688,0,0,0,0,0,0,0,0,0,10562795,0,5885269,0,0,0,0,0,0
365.064336666667,0,0,0,0,0,0,0,0,,None,366.071613133547,0,2,0,0,0,0,0,0,0,4916463,2889953,3673432,0,0,0,0,0,0
365.066695714286,20,14,7,0,0,0,0,0,CHO,ConHC,366.073972181166,-0.0529321043955264,1,0,0,0,0,0,0,21911356,7165168,14047970,8657241,3347896,2556469,4177557,0,0,0
365.079635,0,0,0,0,0,0,0,0,,None,366.08691146688,0,1,0,0,0,0,0,0,0,3115253,2490599,0,0,0,0,0,0,0
365.0819325,24,14,4,0,0,0,0,0,CHO,ConHC,366.08920896688,-7.94342262813376E-05,3,0,0,0,0,0,0,7231298,9184502,7783144,10137950,0,0,0,0,0,0
365.0837,0,0,0,0,0,0,0,0,,None,366.09097646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3804826,0,0,0
365.08779918125,17,18,9,0,0,0,0,0,CHO,Lignin,366.09507564813,0.0178329903211557,1,9203854,13828534,24373510,11806339,21392454,13716874,7378757,4104440,7946986,5710176,15943103,8768057,25823900,5583617,9328747,6889241
365.089743333333,0,0,0,0,0,0,0,0,,None,366.097019800213,0,2,0,0,4288775,0,5991496,0,0,0,3180778,0,0,0,0,0,0,0
365.09727,28,14,1,0,0,0,0,0,CHO,ConHC,366.10454646688,-0.222328241424266,2,0,0,0,0,0,0,0,2987260,2706157,2689892,0,0,0,0,0,0
365.100615,0,0,0,0,0,0,0,0,,None,366.10789146688,0,3,0,0,0,0,0,0,0,7480573,0,5023077,0,0,0,0,0,0
365.10236,0,0,0,0,0,0,0,0,,None,366.10963646688,0,2,0,0,4074761,0,0,0,0,0,0,0,0,0,0,0,0,0
365.1030625,21,18,6,0,0,0,0,0,CHO,Lignin,366.11033896688,-0.00179312073501954,1,0,0,0,0,0,0,15529802,21384446,22190832,23290214,7060931,3113532,8641183,3437315,0,0
365.10774,0,0,0,0,0,0,0,0,,None,366.11501646688,0,2,0,0,7295242,0,0,0,0,0,0,0,0,0,0,0,0,0
365.108943021429,14,22,11,0,0,0,0,0,CHO,Carb,366.116219488309,-0.0216843943171622,2,5566609,13439418,0,9729671,12803147,13114766,2850636,3723521,2772209,4289896,4611525,2803262,11418273,0,2723952,7446300
365.11615,0,0,0,0,0,0,0,0,,None,366.12342646688,0,0,0,0,2826508,0,0,0,0,0,0,0,0,0,0,0,0,0
365.118275,25,18,3,0,0,0,0,0,CHO,ConHC,366.12555146688,0.117383831401075,2,0,0,0,0,0,0,2898255,11967748,7287541,10359147,0,0,0,0,0,0
365.11984,0,0,0,0,0,0,0,0,,None,366.12711646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748004,0,0,0
365.12418596875,18,22,8,0,0,0,0,0,CHO,Lignin,366.13146243563,0.0143319287717014,1,3221652,7526845,13404429,6696586,11623502,7159186,4434769,10226950,10126071,10920301,15517129,9814593,23177894,6800135,2826356,4824862
365.13941,22,22,5,0,0,0,0,0,CHO,Lignin,366.14668646688,0.102007805535539,1,0,0,0,0,0,0,4121430,16301324,12520188,15569266,0,0,0,0,0,0
365.15467,26,22,2,0,0,0,0,0,CHO,UnsatHC,366.16194646688,0.0914445653488556,2,0,0,0,0,0,0,0,5156115,2900226,3460472,0,0,0,0,0,0
365.160573333333,19,26,7,0,0,0,0,0,CHO,Lignin,366.167849800213,0.00925555495760736,1,0,0,0,0,0,0,0,2851093,0,3116410,0,0,3139247,0,0,0
365.164,0,0,0,0,0,0,0,0,,None,366.17127646688,0,1,0,0,6904086,0,0,0,0,0,0,0,0,0,0,0,0,0
365.175823333333,23,26,4,0,0,0,0,0,CHO,Lignin,366.183099800213,0.0260055329938554,1,0,0,0,0,0,0,0,4574491,2741002,4063615,0,0,0,0,0,0
365.26733,0,0,0,0,0,0,0,0,,None,366.27460646688,0,0,0,0,0,0,0,18333102,0,0,0,0,0,0,0,0,0,0
365.26968,22,38,4,0,0,0,0,0,CHO,Lipid,366.27695646688,0.145358093315978,1,0,0,0,0,0,0,0,0,0,0,0,0,2499278,0,0,0
365.342485,24,46,2,0,0,0,0,0,CHO,Lipid,366.34976146688,0.0525561143584062,1,0,0,0,0,0,0,0,0,0,0,0,2474607,2570978,0,0,0
366.00172,0,0,0,0,0,0,0,0,,None,367.00899646688,0,0,0,0,0,0,0,0,4968581,0,0,0,0,0,0,0,0,0
366.03367,18,10,8,0,1,0,0,0,CHO,ConHC,367.04094646688,-0.0662903696848451,1,0,0,0,0,0,0,3545232,0,0,0,0,0,0,0,0,0
366.038135,0,0,0,0,0,0,0,0,,None,367.04541146688,0,1,0,0,0,0,0,0,9058449,0,3428420,0,0,0,0,0,0,0
366.05346,0,0,0,0,0,0,0,0,,None,367.06073646688,0,1,0,0,0,0,0,0,3339415,0,0,2498739,0,0,0,0,0,0
366.0548075,15,14,10,0,1,0,0,0,CHO,Lignin,367.06208396688,-0.0884283109411096,1,0,0,5272009,0,3203339,0,0,0,0,0,2891486,0,0,0,2962769,0
366.059246666667,0,0,0,0,0,0,0,0,,None,367.066523133547,0,1,0,0,0,0,0,0,0,0,0,0,9991903,0,4603816,0,3597650,0
366.07006,19,14,7,0,1,0,0,0,CHO,ConHC,367.07733646688,-0.0785256326111866,1,0,0,0,0,0,0,4829341,0,2858576,0,0,0,0,0,0,0
366.074484285714,0,0,0,0,0,0,0,0,,None,367.081760752594,0,1,0,0,0,0,0,0,8712350,3997305,5510226,4666043,4043492,2897672,4845485,0,0,0
366.0897325,0,0,0,0,0,0,0,0,,None,367.09700896688,0,0,0,0,0,0,0,0,3467428,6311551,4571223,6181568,0,0,0,0,0,0
366.09118,16,18,9,0,1,0,0,0,CHO,Lignin,367.09845646688,-0.0529895448289253,1,0,2559589,5016017,0,3460370,3036761,0,0,0,0,2944233,0,5856177,0,0,0
366.095636,0,0,0,0,0,0,0,0,,None,367.10291246688,0,1,0,4416102,0,0,0,0,0,0,0,0,10594026,5372685,18381746,3181498,0,0
366.10641,20,18,6,0,1,0,0,0,CHO,Lignin,367.11368646688,0.0181995938043714,2,0,0,0,0,0,0,3026089,3206789,4610141,5678790,0,0,0,0,0,0
366.109,0,0,0,0,0,0,0,0,,None,367.11627646688,0,0,0,0,0,3701561,0,0,0,0,0,0,0,0,0,0,0,0
366.110893333333,0,0,0,0,0,0,0,0,,None,367.118169800213,0,1,0,0,0,0,0,0,5255339,5430919,6706271,6750920,4757231,0,5318583,0,0,0
366.11243,0,0,0,0,0,0,0,0,,None,367.11970646688,0,0,0,2428520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366.12161,24,18,3,0,1,0,0,0,CHO,ConHC,367.12888646688,0.171098004822756,1,0,0,0,0,0,0,0,2759819,2676835,2791115,0,0,0,0,0,0
366.126086666667,0,0,0,0,0,0,0,0,,None,367.133363133547,0,0,0,0,0,0,0,0,0,4872845,3475556,3542733,0,0,0,0,0,0
366.1275925,17,22,8,0,1,0,0,0,CHO,Lignin,367.13486896688,-0.126509585333467,1,0,0,3023320,0,2652442,0,0,0,0,0,3635956,0,4776891,0,0,0
366.132076666667,0,0,0,0,0,0,0,0,,None,367.139353133547,0,1,0,0,0,0,0,0,0,0,0,0,2840309,3201813,6466492,0,0,0
366.14282,21,22,5,0,1,0,0,0,CHO,Lignin,367.15009646688,-0.0485152536702623,1,0,0,0,0,0,0,0,3570323,2819178,4282067,0,0,0,0,0,0
366.14722,0,0,0,0,0,0,0,0,,None,367.15449646688,0,1,0,0,0,0,0,0,0,2483861,3144812,0,0,0,0,0,0,0
366.27076,0,0,0,0,0,0,0,0,,None,367.27803646688,0,0,0,0,0,0,0,3665534,0,0,0,0,0,0,0,0,0,0
367.009582,18,8,9,0,0,0,0,0,CHO,ConHC,368.01685846688,-0.0723096764830372,1,0,0,0,0,0,0,21469670,0,6395303,2577922,2643962,0,0,0,6545971,0
367.01951,0,0,0,0,0,0,0,0,,None,368.02678646688,0,1,0,0,0,0,2538958,0,0,0,0,0,0,0,0,0,0,0
367.0307,15,12,11,0,0,0,0,0,CHO,Tannin,368.03797646688,-0.0414049120138952,1,0,0,10201741,0,2848208,0,0,0,0,0,0,0,0,0,3313208,0
367.045932,19,12,8,0,0,0,0,0,CHO,ConHC,368.05320846688,0.024168027338164,1,0,0,0,0,0,0,23476722,2580466,10132916,3976207,0,0,0,0,4183612,0
367.04935,0,0,0,0,0,0,0,0,,None,368.05662646688,0,1,0,0,7787153,0,4634068,0,0,0,0,0,0,0,0,0,0,0
367.051795,12,16,13,0,0,0,0,0,CHO,Tannin,368.05907146688,0.0519862747723637,1,0,0,7862930,0,5854676,0,0,0,0,0,0,0,0,0,0,0
367.058816666667,0,0,0,0,0,0,0,0,,None,368.066093133547,0,2,0,0,0,0,0,0,0,3450871,3188152,2991124,0,0,0,0,0,0
367.06118,23,12,5,0,0,0,0,0,CHO,ConHC,368.06845646688,0.0462653608836969,2,0,0,0,0,0,0,7688696,4605944,5483961,5364757,0,0,0,0,0,0
367.0670795,16,16,10,0,0,0,0,0,CHO,Lignin,368.07435596688,-0.0250826492774283,2,4204977,3010318,39045780,5386211,14925271,7114529,5507578,0,2527675,0,12654603,0,8395967,0,14735937,0
367.0702,0,0,0,0,0,0,0,0,,None,368.07747646688,0,0,0,0,0,0,0,0,0,3806203,0,0,0,0,0,0,0,0
367.0764,27,12,2,0,0,0,0,0,CHO,ConHC,368.08367646688,0.144430528793594,3,0,0,0,0,0,0,0,3030526,0,0,0,0,0,0,0,0
367.07987,0,0,0,0,0,0,0,0,,None,368.08714646688,0,4,0,0,0,0,0,0,0,5770239,0,5432347,0,0,0,0,0,0
367.081555,0,0,0,0,0,0,0,0,,None,368.08883146688,0,0,0,0,4301464,0,2553306,0,0,0,0,0,0,0,0,0,0,0
367.082328718182,20,16,7,0,0,0,0,0,CHO,Lignin,368.089605185062,-0.00629401588567104,1,2863539,6073105,0,0,0,0,23370238,10457088,18095552,13759516,14387215,5628892,17755330,5559407,4340293,0
367.08822,13,20,12,0,0,0,0,0,CHO,Carb,368.09549646688,-0.0553108642499793,3,0,0,4785817,0,4707804,0,0,0,0,0,0,0,0,0,5243462,0
367.09522,0,0,0,0,0,0,0,0,,None,368.10249646688,0,1,0,0,0,0,0,0,0,4407301,0,0,0,0,0,0,0,0
367.09759,24,16,4,0,0,0,0,0,CHO,ConHC,368.10486646688,-0.0202792210504879,2,0,0,0,0,0,0,6629892,14258182,12213702,13894689,0,0,0,0,0,0
367.09928,0,0,0,0,0,0,0,0,,None,368.10655646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071496,0,0,0
367.10344983125,17,20,9,0,0,0,0,0,CHO,Lignin,368.11072629813,0.0161439739440952,1,9580982,18760468,18434716,13572073,24219102,14429993,5265926,6957064,8535497,7064611,14923798,11953120,38448328,8316018,6068810,10536981
367.10537875,0,0,0,0,0,0,0,0,,None,368.11265521688,0,1,0,0,2666652,11188201,9936351,9799465,0,7890953,7849418,7590948,0,6683617,0,0,0,0
367.11309,0,0,0,0,0,0,0,0,,None,368.12036646688,0,0,0,0,0,0,0,0,0,2712076,2597324,0,0,0,0,0,0,0
367.11474,0,0,0,0,0,0,0,0,,None,368.12201646688,0,1,0,0,0,0,0,0,0,0,0,0,9185305,0,7757004,0,0,0
367.11619,0,0,0,0,0,0,0,0,,None,368.12346646688,0,2,0,0,0,0,0,0,0,4059661,0,0,0,0,0,0,0,0
367.118721666667,21,20,6,0,0,0,0,0,CHO,Lignin,368.125998133547,-0.0265098004745913,1,0,0,3478175,0,3575266,2485548,13376012,21762062,22019534,23266344,118663192,20071396,93334736,20593780,4066893,0
367.124569236364,14,24,11,0,0,0,0,0,CHO,Carb,368.131845703244,0.0432189079847762,2,3421626,6163224,13359776,6559725,11230691,6111021,0,2999313,0,0,6793244,0,6235343,0,4813391,3566616
367.133976666667,25,20,3,0,0,0,0,0,CHO,UnsatHC,368.141253133547,-0.0234291773819912,2,0,0,0,0,0,0,0,11075604,6929876,8713262,0,0,0,0,0,0
367.139848333333,18,24,8,0,0,0,0,0,CHO,Lignin,368.147124800213,-0.019158137647964,1,0,2914074,4815523,2640880,4638182,3904304,0,5557271,4848086,6165552,5015585,4307944,10177747,2669689,0,0
367.15507,22,24,5,0,0,0,0,0,CHO,Lignin,368.16234646688,0.0744617700842255,1,0,0,0,0,0,0,2716184,10465308,7949788,10724405,0,0,0,0,0,0
367.285375,22,40,4,0,0,0,0,0,CHO,Lipid,368.29265146688,0.0225514136870549,1,0,0,0,0,0,0,0,0,0,0,0,2562054,0,2504852,0,0
367.3581525,24,48,2,0,0,0,0,0,CHO,Lipid,368.36542896688,0.00493564227390581,1,0,0,0,0,0,0,0,0,0,0,26814562,47563796,50801936,51362976,0,0
367.35949,0,0,0,0,0,0,0,0,,None,368.36676646688,0,0,0,0,0,0,0,0,0,0,0,0,2656354,0,0,0,0,0
368.0128,0,0,0,0,0,0,0,0,,None,369.02007646688,0,2,0,0,0,0,0,0,4903748,0,0,0,0,0,0,0,0,0
368.01742,0,0,0,0,0,0,0,0,,None,369.02469646688,0,0,0,0,0,0,0,0,6187846,0,0,0,0,0,0,0,0,0
368.0492,18,12,8,0,1,0,0,0,CHO,ConHC,369.05647646688,0.259399105806937,2,0,0,0,0,0,0,4212561,0,0,0,0,0,0,0,0,0
368.0537675,0,0,0,0,0,0,0,0,,None,369.06104396688,0,1,0,0,0,0,0,0,8657746,0,2926371,0,3692848,0,3768783,0,0,0
368.06902,0,0,0,0,0,0,0,0,,None,369.07629646688,0,1,0,0,0,0,0,0,4762456,3410303,3684137,4320629,0,0,0,0,0,0
368.070395,15,16,10,0,1,0,0,0,CHO,Lignin,369.07767146688,0.0815696053665206,1,0,0,6400862,0,2567841,0,0,0,0,0,0,0,0,0,0,0
368.074976666667,0,0,0,0,0,0,0,0,,None,369.082253133547,0,1,0,0,0,0,0,0,0,0,0,0,4667702,0,5586389,0,2810672,0
368.085698,19,16,7,0,1,0,0,0,CHO,Lignin,369.09297446688,-0.0454107261826585,1,0,0,0,0,0,0,4128605,0,3470127,2755706,3389753,0,3282392,0,0,0
368.09015,0,0,0,0,0,0,0,0,,None,369.09742646688,0,1,0,0,0,0,0,0,8491871,4411783,6754097,5436796,14166331,4633774,12226009,4200743,0,0
368.10096,23,16,4,0,1,0,0,0,CHO,ConHC,369.10823646688,-0.0613020186611935,1,0,0,0,0,0,0,0,3999115,2524981,3198336,0,0,0,0,0,0
368.1054225,0,0,0,0,0,0,0,0,,None,369.11269896688,0,0,0,0,0,0,0,0,3369828,7788941,5067574,6663553,0,0,0,0,0,0
368.106842857143,16,20,9,0,1,0,0,0,CHO,Lignin,369.114119324023,-0.0873586818797133,1,0,3516354,3204965,3324058,4607656,0,0,0,0,0,2790208,3029170,8371678,0,0,0
368.111276666667,0,0,0,0,0,0,0,0,,None,369.118553133547,0,1,0,4178882,0,0,0,0,0,0,0,0,4865345,5037235,15629791,4225323,0,2640019
368.12207875,20,20,6,0,1,0,0,0,CHO,Lignin,369.12935521688,-0.0325210660462121,1,0,0,0,0,0,0,3310442,4793748,5322556,6305159,29567300,4086965,20557282,5197101,0,0
368.126488333333,0,0,0,0,0,0,0,0,,None,369.133764800213,0,1,0,0,0,0,0,0,3517292,4378005,5334846,5229961,6269254,0,4882915,0,0,0
368.13727,24,20,3,0,1,0,0,0,CHO,UnsatHC,369.14454646688,0.143248005265804,1,0,0,0,0,0,0,0,3712409,0,0,0,0,0,0,0,0
368.14169,0,0,0,0,0,0,0,0,,None,369.14896646688,0,0,0,0,0,0,0,0,0,3109275,0,0,0,0,0,0,0,0
368.1476,0,0,0,0,0,0,0,0,,None,369.15487646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2664937,0,0,0
368.15846,21,24,5,0,1,0,0,0,CHO,Lignin,369.16573646688,-0.0209883509972175,1,0,0,0,0,0,0,0,2728354,0,2994580,0,0,0,0,0,0
368.3615175,23,48,2,0,1,0,0,0,CHO,Lipid,369.36879396688,-0.0225901054763301,0,0,0,0,0,0,0,0,0,0,0,6617483,11855079,13766179,13905240,0,0
368.98885,17,6,10,0,0,0,0,0,CHO,ConHC,369.99612646688,-0.0812259314352854,1,0,0,3472406,0,0,0,6573209,0,0,0,3622469,0,0,0,6126602,0
369.02522,18,10,9,0,0,0,0,0,CHO,ConHC,370.03249646688,-0.0393127094641537,1,0,0,0,0,0,0,25869476,0,7202950,0,2530896,0,0,0,8477714,0
369.03815,0,0,0,0,0,0,0,0,,None,370.04542646688,0,1,0,0,0,0,0,0,0,0,3548299,0,0,0,0,0,0,0
369.0404,22,10,6,0,0,0,0,0,CHO,ConHC,370.04767646688,0.166429149297802,1,0,0,0,0,0,0,6180010,0,0,0,0,0,0,0,0,0
369.046335,15,14,11,0,0,0,0,0,CHO,Tannin,370.05361146688,-0.000471228956349151,1,0,0,18140194,0,6631268,0,0,0,0,0,5120599,0,0,0,10562583,0
369.04905,0,0,0,0,0,0,0,0,,None,370.05632646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2525409,0,0,0
369.059,0,0,0,0,0,0,0,0,,None,370.06627646688,0,1,0,0,0,0,0,0,0,0,0,2608334,0,0,0,0,0,0
369.061585454546,19,14,8,0,0,0,0,0,CHO,ConHC,370.068861921426,0.0148750003088966,1,2611925,3289190,2906149,0,4362087,0,23657650,4085503,12525715,5486287,7514715,0,7329508,0,5827611,0
369.065,0,0,0,0,0,0,0,0,,None,370.07227646688,0,1,0,0,4771878,0,0,0,0,0,0,0,0,0,0,0,0,0
369.0675,12,18,13,0,0,0,0,0,CHO,Other,370.07477646688,-0.0967420160715766,2,0,0,14216230,0,10628968,0,0,0,0,0,0,0,0,0,3251228,0
369.074453333333,0,0,0,0,0,0,0,0,,None,370.081729800213,0,2,0,0,0,0,0,0,0,4534021,3745944,3882707,0,0,0,0,0,0
369.0768525,23,14,5,0,0,0,0,0,CHO,ConHC,370.08412896688,-0.0146101376093646,2,0,0,0,0,0,0,11181239,10863365,10616985,12265172,0,0,0,0,0,0
369.08041,0,0,0,0,0,0,0,0,,None,370.08768646688,0,2,0,0,0,0,0,0,0,2653447,0,0,0,0,0,0,0,0
369.082741261539,16,18,10,0,0,0,0,0,CHO,Lignin,370.090017728419,-0.0565527776203583,2,5933784,7595114,16780328,7137606,12439403,8450236,5481657,0,3972251,0,11442785,4043133,16465642,0,7588896,4159756
369.0921075,27,14,2,0,0,0,0,0,CHO,ConHC,370.09938396688,-0.0115463040405781,3,0,0,0,0,0,0,3238076,5174027,3625118,3891929,0,0,0,0,0,0
369.09384,0,0,0,0,0,0,0,0,,None,370.10111646688,0,1,0,0,0,0,0,0,0,0,0,0,4076133,0,2652909,0,0,0
369.09556,0,0,0,0,0,0,0,0,,None,370.10283646688,0,4,0,0,0,0,0,0,0,5782285,0,4146906,0,0,0,0,0,0
369.097977526667,20,18,7,0,0,0,0,0,CHO,Lignin,370.105253993547,-0.00286687809657194,1,4428506,7978093,4897836,0,4566895,3001536,25320638,17957646,25829536,21882588,37464676,9672064,34983664,10034655,6765604,3414286
369.10384477,13,22,12,0,0,0,0,0,CHO,Carb,370.11112123688,0.0133325364294286,2,6058715,8989806,10042413,9533770,11194224,8765633,0,0,0,0,3014248,0,4673264,0,12409893,4612367
369.11094,0,0,0,0,0,0,0,0,,None,370.11821646688,0,1,0,0,0,0,0,0,0,4133650,0,0,0,0,0,0,0,0
369.1132025,24,18,4,0,0,0,0,0,CHO,ConHC,370.12047896688,0.0813230330105991,2,0,0,0,0,0,0,4947140,17826580,12435622,16062176,0,0,0,0,0,0
