,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,State,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
10043,677.2198,0,0,0,0,0,0,0,0,,None,678.2270764668799,0.0,7,,0,0,0,0,0,0,0,0,3970249,0,0,0,0,0,0,0
10044,677.2239900000001,36,38,13,0,0,0,0,0,CHO,Lignin,678.23126646688,-0.0370961664701094,6,H-,0,0,0,0,0,0,3052121,5830800,5477578,4516526,11518394,0,9440351,0,0,0
10045,677.2394,0,0,0,0,0,0,0,0,,None,678.24667646688,0.0,4,,0,0,0,0,0,0,0,3825812,4080846,2959027,0,0,0,0,0,0
10046,677.2450175,33,42,15,0,0,0,0,0,CHO,Lignin,678.25229396688,0.11310366452274401,5,H-,0,0,0,0,0,0,0,0,0,0,8272322,2804876,13032549,4158902,0,0
10047,677.260215,37,42,12,0,0,0,0,0,CHO,Lignin,678.26749146688,0.199547408191409,6,H-,0,0,0,0,0,0,0,2816154,3484885,0,0,0,0,0,0,0
10048,677.35412,36,54,12,0,0,0,0,0,CHO,Protein,678.3613964668799,0.192716921667788,4,H-,0,0,0,0,0,0,3129992,0,3214577,0,6187495,0,3923079,0,0,0
10049,678.19495,0,0,0,0,0,0,0,0,,None,679.20222646688,0.0,5,,0,0,0,0,0,0,0,0,0,0,4365067,0,4111756,0,0,0
10050,678.227115,0,0,0,0,0,0,0,0,,None,679.23439146688,0.0,5,,0,0,0,0,0,0,0,0,0,0,3663638,0,2726294,0,0,0
10051,678.24843,32,42,15,0,1,0,0,0,CHO,Lignin,679.2557064668799,0.028046315781132997,7,H-,0,0,0,0,0,0,0,0,0,0,2849565,0,4009372,0,0,0
10052,678.36221,36,54,12,0,0,0,0,0,CHO,Protein,678.361661420091,-0.19786125621698603,4,.-,0,0,0,0,0,0,0,0,0,0,4285253,0,3528127,0,0,0
10053,679.09403,32,24,17,0,0,0,0,0,CHO,ConHC,680.1013064668799,0.0630482837250608,11,H-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972925,0
10054,679.10949,36,24,14,0,0,0,0,0,CHO,ConHC,680.11676646688,-0.23670505997111202,8,H-,0,0,0,0,0,0,3587338,0,0,0,0,0,0,0,0,0
10055,679.14595,0,0,0,0,0,0,0,0,,None,680.1532264668799,0.0,7,,0,0,0,0,0,0,4054295,0,0,0,0,0,0,0,0,0
10056,679.1619599999999,0,0,0,0,0,0,0,0,,None,680.16923646688,0.0,11,,0,0,0,0,0,0,0,0,0,3043639,0,0,0,0,0,0
10057,679.1668125,34,32,15,0,0,0,0,0,CHO,Lignin,680.1740889668799,0.0461526255197483,7,H-,0,0,0,0,0,0,3296543,0,3024663,0,3292252,0,2995896,0,0,0
10058,679.178235,0,0,0,0,0,0,0,0,,None,680.1855114668799,0.0,10,,0,0,0,0,0,0,0,3644070,0,2651452,0,0,0,0,0,0
10059,679.1821924999999,38,32,12,0,0,0,0,0,CHO,Lignin,680.18946896688,-0.135954001332691,8,H-,0,0,0,0,0,0,3261733,4393640,4376348,3456318,0,0,0,0,0,0
10060,679.18853,0,0,0,0,0,0,0,0,,None,680.19580646688,0.0,11,,0,0,0,0,0,0,0,0,0,0,0,0,2648767,0,0,0
10061,679.19817,0,0,0,0,0,0,0,0,,None,680.20544646688,0.0,7,,0,0,0,0,0,0,0,0,0,3543363,0,0,0,0,0,0
10062,679.1989,0,0,0,0,0,0,0,0,,None,680.2061764668799,0.0,8,,0,0,0,0,0,0,0,2833068,0,0,0,0,0,0,0,0
10063,679.2032425,35,36,14,0,0,0,0,0,CHO,Lignin,680.2105189668799,-0.0192615074403061,6,H-,0,0,0,0,0,0,0,0,5519138,3267908,8111208,0,6819523,0,0,0
10064,679.21454,0,0,0,0,0,0,0,0,,None,680.22181646688,0.0,9,,0,0,0,0,0,0,0,0,2926374,3145032,0,0,0,0,0,0
10065,679.2185825,39,36,11,0,0,0,0,0,CHO,Lignin,680.22585896688,-0.14255291614417,7,H-,0,0,0,0,0,0,2856242,5421745,5289767,5559626,0,0,0,0,0,0
10066,679.2343599999999,0,0,0,0,0,0,0,0,,None,680.24163646688,0.0,6,,0,0,0,0,0,0,0,2984630,0,0,0,0,0,0,0,0
10067,679.23949,36,40,13,0,0,0,0,0,CHO,Lignin,680.24676646688,0.18361633767910399,5,H-,0,0,0,0,0,0,0,4666039,4486957,3337553,4924533,0,5099214,0,0,0
10068,679.2547599999999,40,40,10,0,0,0,0,0,CHO,Lignin,680.26203646688,0.163228453135982,7,H-,0,0,0,0,0,0,0,3996347,2768690,0,0,0,0,0,0,0
10069,679.27567,0,0,0,0,0,0,0,0,,None,680.2829464668799,0.0,7,,0,0,0,0,0,0,0,2706113,0,0,0,0,0,0,0,0
10070,679.36553,35,54,12,0,1,0,0,0,CHO,Protein,679.364981420091,-0.14628909830748002,4,.-,0,0,0,0,0,0,0,0,5101396,0,0,0,0,0,0,0
10071,679.3697875,36,56,12,0,0,0,0,0,CHO,Protein,680.37706396688,0.16651931123689,3,H-,0,0,9229235,0,7441321,0,10057065,2615003,11052885,0,15942818,0,16088822,0,3507541,0
10072,680.1961299999999,0,0,0,0,0,0,0,0,,None,681.20340646688,0.0,9,,0,0,0,0,0,0,0,0,0,0,0,0,3369973,0,0,0
10073,680.21127,0,0,0,0,0,0,0,0,,None,681.21854646688,0.0,7,,0,0,0,0,0,0,0,0,0,0,3499463,0,3077114,0,0,0
10074,680.3732666666671,35,56,12,0,1,0,0,0,CHO,Protein,681.380543133547,-0.0161920482707571,2,H-,0,0,4539626,0,2951411,0,3401431,0,3967109,0,6288895,0,5736492,0,0,0
10075,681.0577400000001,0,0,0,0,0,0,0,0,,None,682.0650164668799,0.0,8,,0,0,0,0,0,0,2687952,0,0,0,0,0,0,0,0,0
10076,681.0880400000001,0,0,0,0,0,0,0,0,,None,682.0953164668799,0.0,10,,0,0,0,0,0,0,2783196,0,0,0,0,0,0,0,0,0
10077,681.1098900000001,32,26,17,0,0,0,0,0,CHO,Lignin,682.11716646688,-0.24490892201288,7,H-,0,0,0,0,0,0,2953188,0,0,0,0,0,0,0,0,0
10078,681.12531,0,0,0,0,0,0,0,0,,None,682.13258646688,0.0,9,,0,0,0,0,0,0,3887081,0,0,0,0,0,0,0,0,0
10079,681.1464599999999,0,0,0,0,0,0,0,0,,None,682.15373646688,0.0,10,,0,0,0,0,0,0,4472817,0,0,0,2781964,0,0,0,0,0
10080,681.1615,37,30,13,0,0,0,0,0,CHO,Lignin,682.16877646688,-0.198508909558355,10,H-,0,0,0,0,0,0,3444726,0,0,0,0,0,0,0,0,0
10081,681.1824,34,34,15,0,0,0,0,0,CHO,Lignin,682.18967646688,0.137727121010968,6,H-,0,0,0,0,0,0,2600958,0,2992507,0,4087577,0,3426597,0,0,0
10082,681.1938299999999,0,0,0,0,0,0,0,0,,None,682.20110646688,0.0,9,,0,0,0,0,0,0,0,0,3144063,2807774,0,0,0,0,0,0
10083,681.197813333333,38,34,12,0,0,0,0,0,CHO,Lignin,682.205089800213,-0.0927046927265316,7,H-,0,0,0,0,0,0,3825667,5528782,4247936,3491807,4280094,0,2957610,0,0,0
10084,681.20353,31,38,17,0,0,0,0,0,CHO,Lignin,682.21080646688,0.136803198089879,8,H-,0,0,0,0,0,0,0,0,0,0,0,0,2747692,0,0,0
10085,681.2137650000001,0,0,0,0,0,0,0,0,,None,682.2210414668799,0.0,9,,0,0,0,0,0,0,0,3388626,0,4142052,0,0,0,0,0,0
10086,681.2146,0,0,0,0,0,0,0,0,,None,682.22187646688,0.0,8,,0,0,0,0,0,0,0,0,2756997,0,0,0,0,0,0,0
10087,681.2188620000001,35,38,14,0,0,0,0,0,CHO,Lignin,682.22613846688,0.0255960877446809,6,H-,0,0,0,0,0,0,0,3871956,4704647,4224998,7993125,0,7280945,0,0,0
10088,681.2338925,0,0,0,0,0,0,0,0,,None,682.24116896688,0.0,4,,0,0,0,0,0,0,0,4424920,5257611,5416940,0,0,2696501,0,0,0
10089,681.2552400000001,36,42,13,0,0,0,0,0,CHO,Lignin,682.26251646688,0.0365967930133902,6,H-,0,0,0,0,0,0,0,2864349,3518866,2593779,2964274,0,3225916,0,0,0
10090,681.27026,0,0,0,0,0,0,0,0,,None,682.27753646688,0.0,3,,0,0,0,0,0,0,0,0,3203478,0,0,0,0,0,0,0
10091,681.385728,0,0,0,0,0,0,0,0,,None,682.3930044668799,0.0,2,,0,0,4310566,0,2607681,0,0,0,0,0,3585887,0,2807140,0,4150237,0
10092,682.1904599999999,34,34,15,0,0,0,0,0,CHO,Lignin,682.189911420091,-0.20668319509801503,8,.-,0,0,0,0,0,0,0,0,0,0,3260536,0,3963484,0,0,0
10093,682.21157,31,38,17,0,0,0,0,0,CHO,Lignin,682.211021420091,-0.17828001410269298,7,.-,0,0,0,0,0,0,0,0,0,0,0,0,2597474,0,0,0
10094,682.22673,35,38,14,0,0,0,0,0,CHO,Lignin,682.22618142009,-0.0373642806267981,5,.-,0,0,0,0,0,0,0,0,0,0,2995332,0,0,0,0,0
10095,682.35682,35,54,13,0,0,0,0,0,CHO,Protein,682.35627142009,0.24972381234556199,5,.-,0,0,0,0,0,0,0,0,0,0,0,0,3516047,0,0,0
10096,683.1043400000001,35,24,15,0,0,0,0,0,CHO,ConHC,684.1116164668799,-0.140861487602163,9,H-,0,0,0,0,0,0,4227769,0,0,0,0,0,0,0,0,0
10097,683.12578,0,0,0,0,0,0,0,0,,None,684.1330564668799,0.0,10,,0,0,0,0,0,0,3115712,0,0,0,0,0,0,0,0,0
10098,683.14082,0,0,0,0,0,0,0,0,,None,684.1480964668799,0.0,8,,0,0,0,0,0,0,4115142,0,0,0,0,0,0,0,0,0
10099,683.15277,0,0,0,0,0,0,0,0,,None,684.16004646688,0.0,5,,0,0,0,0,0,0,0,2715362,0,0,0,0,0,0,0,0
10100,683.16178,33,32,16,0,0,0,0,0,CHO,Lignin,684.16905646688,-0.0314046356754764,6,H-,0,0,0,0,0,0,0,0,2626517,0,0,0,0,0,0,0
10101,683.176878333333,37,32,13,0,0,0,0,0,CHO,Lignin,684.184154800213,0.19923625201747802,8,H-,0,0,0,0,0,0,3928787,3356393,3152858,4006516,2724304,0,3244939,0,0,0
10102,683.18862,0,0,0,0,0,0,0,0,,None,684.19589646688,0.0,7,,0,0,0,0,0,0,0,2619116,0,0,0,0,0,0,0,0
10103,683.19281,0,0,0,0,0,0,0,0,,None,684.20008646688,0.0,7,,0,0,0,0,0,0,0,0,0,3766905,0,0,0,0,0,0
10104,683.19825,34,36,15,0,0,0,0,0,CHO,Lignin,684.20552646688,-0.154894656278834,7,H-,0,0,0,0,0,0,0,0,3572705,2795131,4446679,0,4561809,0,0,0
10105,683.20975,0,0,0,0,0,0,0,0,,None,684.2170264668799,0.0,8,,0,0,0,0,0,0,0,3999474,0,0,0,0,0,0,0,0
10106,683.213406,38,36,12,0,0,0,0,0,CHO,Lignin,684.2206824668799,-0.008544144027192821,7,H-,0,0,0,0,0,0,0,5881587,5213157,4682368,6662621,0,6747030,0,0,0
10107,683.22482,0,0,0,0,0,0,0,0,,None,684.23209646688,0.0,5,,0,2627951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,683.2286,42,36,9,0,0,0,0,0,CHO,Lignin,684.23587646688,0.0822634737385662,8,H-,0,0,0,0,0,0,0,2773751,0,0,0,0,0,0,0,0
10109,683.2344075,35,40,14,0,0,0,0,0,CHO,Lignin,684.2416839668799,0.178338331268112,6,H-,0,0,0,0,0,0,0,0,5141484,3857031,6912484,0,8659868,0,0,0
10110,683.2495666666671,0,0,0,0,0,0,0,0,,None,684.256843133547,0.0,2,,0,0,0,0,0,0,0,4554493,5063664,3400332,0,0,0,0,0,0
10111,684.18446,0,0,0,0,0,0,0,0,,None,685.19173646688,0.0,7,,0,0,0,0,0,0,0,0,0,0,0,0,3088576,0,0,0
10112,684.1855400000001,0,0,0,0,0,0,0,0,,None,685.19281646688,0.0,5,,0,0,0,0,0,0,0,0,0,0,3416880,0,0,0,0,0
10113,684.2060799999999,34,36,15,0,0,0,0,0,CHO,Lignin,684.205531420091,-0.16213401594007001,7,.-,0,0,0,0,0,0,0,0,0,0,0,0,3179718,0,0,0
10114,684.21628,0,0,0,0,0,0,0,0,,None,685.2235564668799,0.0,5,,0,0,0,0,0,0,0,0,0,0,3086139,0,0,0,0,0
10115,684.24234,35,40,14,0,0,0,0,0,CHO,Lignin,684.241791420091,0.0212984791083347,6,.-,0,0,0,0,0,0,0,0,0,0,0,0,2834641,0,0,0
10116,684.315205,37,48,12,0,0,0,0,0,CHO,Lignin,684.3146564200911,-0.116049086073897,6,.-,0,0,0,0,0,0,0,0,0,0,7531357,0,3214568,0,0,0
10117,684.37244,0,0,0,0,0,0,0,0,,None,685.3797164668799,0.0,3,,0,0,0,0,0,0,0,0,0,0,26127218,3172885,25289978,0,0,0
10118,685.11636,0,0,0,0,0,0,0,0,,None,686.1236364668799,0.0,11,,0,0,0,0,0,0,3052946,0,0,0,0,0,0,0,0,0
10119,685.13551,0,0,0,0,0,0,0,0,,None,686.14278646688,0.0,10,,0,0,0,0,0,0,2912665,0,0,0,0,0,0,0,0,0
10120,685.14129,0,0,0,0,0,0,0,0,,None,686.14856646688,0.0,9,,0,0,0,0,0,0,2611611,0,0,0,0,0,0,0,0,0
10121,685.15608,0,0,0,0,0,0,0,0,,None,686.1633564668799,0.0,7,,0,0,0,0,0,0,4148641,0,3933749,0,4172931,0,4371945,0,0,0
10122,685.168075,22,38,24,0,0,0,0,0,CHO,Other,686.17535146688,-0.0718718326362224,11,H-,0,0,0,0,0,0,0,3737862,2692665,0,0,0,0,0,0,0
10123,685.172,0,0,0,0,0,0,0,0,,None,686.17927646688,0.0,8,,0,0,0,0,0,0,0,3002631,0,2743565,0,0,0,0,0,0
10124,685.17748,33,34,16,0,0,0,0,0,CHO,Lignin,686.18475646688,-0.10408549472862501,7,H-,0,0,0,0,0,0,0,0,0,0,0,0,4195824,0,0,0
10125,685.18922,0,0,0,0,0,0,0,0,,None,686.1964964668799,0.0,9,,0,0,0,0,0,0,0,2959628,0,0,0,0,0,0,0,0
10126,685.192528,37,34,13,0,0,0,0,0,CHO,Lignin,686.19980446688,0.19923033949461602,8,H-,0,0,0,0,0,0,4318638,0,4503104,3765524,7079056,0,4185588,0,0,0
10127,685.20416,0,0,0,0,0,0,0,0,,None,686.21143646688,0.0,6,,0,0,0,0,0,0,0,3033360,0,2600216,0,0,0,0,0,0
10128,685.20827,0,0,0,0,0,0,0,0,,None,686.2155464668799,0.0,9,,0,0,0,0,0,0,0,3174673,2737733,3034394,0,0,0,0,0,0
10129,685.2138075,34,38,15,0,0,0,0,0,CHO,Lignin,686.22108396688,-0.0195499384122396,5,H-,0,0,0,0,0,0,0,3044627,3929670,0,4908184,0,5674491,0,0,0
10130,685.228923333333,38,38,12,0,0,0,0,0,CHO,Lignin,686.2361998002131,0.18489958214500798,6,H-,0,0,0,0,0,0,4210107,5832983,7532107,5559585,8158365,0,7280128,0,0,0
10131,685.2443400000001,42,38,9,0,0,0,0,0,CHO,Lignin,686.2516164668799,-0.0490318405726068,5,H-,0,0,0,0,0,0,0,0,2854480,0,0,0,0,0,0,0
10132,685.25027,35,42,14,0,0,0,0,0,CHO,Lignin,686.25754646688,-0.131742492991224,7,H-,0,0,0,0,0,0,0,0,0,0,5549220,0,6108678,0,0,0
10133,685.2652099999999,0,0,0,0,0,0,0,0,,None,686.27248646688,0.0,2,,0,0,0,0,0,0,0,3672353,3954262,0,0,0,0,0,0,0
10134,685.32279,37,50,12,0,0,0,0,0,CHO,Lignin,686.33006646688,0.234003037190971,4,H-,0,0,0,0,0,0,0,0,0,0,6137022,0,3403292,0,0,0
10135,685.3759650000001,0,0,0,0,0,0,0,0,,None,686.38324146688,0.0,4,,0,0,0,0,0,0,0,0,0,0,10374352,0,10311212,0,0,0
10136,686.16441,0,0,0,0,0,0,0,0,,None,687.1716864668799,0.0,9,,0,0,0,0,0,0,0,0,0,0,0,0,2880286,0,0,0
10137,686.18463,0,0,0,0,0,0,0,0,,None,687.1919064668799,0.0,9,,0,0,0,0,0,0,0,0,0,0,0,0,3018532,0,0,0
10138,686.20038,37,34,13,0,0,0,0,0,CHO,Lignin,686.1998314200911,0.15995137925898098,7,.-,0,0,0,0,0,0,0,0,0,0,3982833,0,0,0,0,0
10139,686.23238,37,38,12,0,1,0,0,0,CHO,Lignin,687.2396564668801,0.0364587807986215,6,H-,0,0,0,0,0,0,0,0,0,0,2895356,0,3395378,0,0,0
10140,686.2524900000001,0,0,0,0,0,0,0,0,,None,687.25976646688,0.0,8,,0,0,0,0,0,0,0,0,0,0,0,0,2864952,0,0,0
10141,686.3263,36,50,12,0,1,0,0,0,CHO,Lignin,687.33357646688,0.007916272715869121,4,H-,0,0,0,0,0,0,0,0,0,0,3108381,0,0,0,0,0
10142,687.0995,0,0,0,0,0,0,0,0,,None,688.1067764668801,0.0,13,,0,0,0,0,0,0,2599007,0,0,0,0,0,0,0,0,0
10143,687.11467,0,0,0,0,0,0,0,0,,None,688.12194646688,0.0,8,,0,0,0,0,0,0,3227748,0,0,0,0,0,0,0,0,0
10144,687.1207400000001,0,0,0,0,0,0,0,0,,None,688.12801646688,0.0,11,,0,0,0,0,0,0,2762855,0,0,0,0,0,0,0,0,0
10145,687.13173,0,0,0,0,0,0,0,0,,None,688.13900646688,0.0,7,,0,0,0,0,0,0,3205227,0,0,0,0,0,0,0,0,0
10146,687.1356450000001,35,28,15,0,0,0,0,0,CHO,Lignin,688.14292146688,-0.147115630851995,8,H-,0,0,0,0,0,0,5427308,0,0,0,2740024,0,0,0,0,0
10147,687.1514099999999,0,0,0,0,0,0,0,0,,None,688.15868646688,0.0,9,,0,0,0,0,0,0,3080306,0,0,0,0,0,0,0,0,0
10148,687.1721474999999,0,0,0,0,0,0,0,0,,None,688.17942396688,0.0,5,,0,0,0,0,0,0,4300921,0,3930268,0,3639109,0,3524689,0,0,0
10149,687.17291,0,0,0,0,0,0,0,0,,None,688.1801864668801,0.0,10,,0,0,0,0,0,0,0,0,0,2837416,0,0,0,0,0,0
10150,687.1873866666671,0,0,0,0,0,0,0,0,,None,688.194663133547,0.0,7,,0,0,0,0,0,0,2778238,0,3072160,3590061,0,0,0,0,0,0
10151,687.193203333333,33,36,16,0,0,0,0,0,CHO,Lignin,688.200479800213,-0.21024544081866298,8,H-,0,0,0,0,0,0,0,0,2895010,2800559,0,0,3033176,0,0,0
10152,687.20445,0,0,0,0,0,0,0,0,,None,688.21172646688,0.0,9,,0,0,0,0,0,0,0,0,2822310,0,0,0,0,0,0,0
10153,687.2082916666659,37,36,13,0,0,0,0,0,CHO,Lignin,688.215568133546,0.0335786556943276,8,H-,0,0,0,0,0,0,4857990,4705072,5591207,4736948,9834321,0,9734236,0,0,0
10154,687.219775,0,0,0,0,0,0,0,0,,None,688.2270514668801,0.0,4,,0,0,0,0,0,0,0,3408691,2754730,0,0,0,0,0,0,0
10155,687.2240099999999,0,0,0,0,0,0,0,0,,None,688.2312864668801,0.0,6,,0,0,0,0,0,0,0,3484468,0,2742201,0,0,0,0,0,0
10156,687.2291675,0,0,0,0,0,0,0,0,,None,688.2364439668801,0.0,8,,0,0,0,0,0,0,0,0,3754157,3173307,5275481,0,6004835,0,0,0
10157,687.244516,0,0,0,0,0,0,0,0,,None,688.25179246688,0.0,4,,0,0,0,0,0,0,0,4520762,4655282,3801024,6936414,0,5881960,0,0,0
10158,687.2598,42,40,9,0,0,0,0,0,CHO,Lignin,688.26707646688,0.22726064537830398,6,H-,0,0,0,0,0,0,0,2661182,0,0,0,0,0,0,0,0
10159,687.265786666667,35,44,14,0,0,0,0,0,CHO,Lignin,688.2730631335471,0.0624581370610368,6,H-,0,0,0,0,0,0,0,0,0,0,10293094,0,15132782,5480865,0,0
10160,687.338517,37,52,12,0,0,0,0,0,CHO,Lignin,688.3457934668801,0.121548676276224,3,H-,2579832,0,7957899,0,0,0,0,0,0,0,0,0,0,0,14971783,0
10161,688.17491,0,0,0,0,0,0,0,0,,None,689.18218646688,0.0,8,,0,0,0,0,0,0,3230179,0,0,0,0,0,0,0,0,0
10162,688.17955,0,0,0,0,0,0,0,0,,None,689.18682646688,0.0,8,,0,0,0,0,0,0,0,0,0,0,4126886,0,2842500,0,0,0
10163,688.2005849999999,0,0,0,0,0,0,0,0,,None,689.20786146688,0.0,6,,0,0,0,0,0,0,0,0,0,0,2918573,0,3440011,0,0,0
10164,688.21096,0,0,0,0,0,0,0,0,,None,689.2182364668801,0.0,7,,0,0,0,0,0,0,0,0,3326425,0,0,0,3887502,0,0,0
10165,688.21614,37,36,13,0,0,0,0,0,CHO,Lignin,688.215591420091,-0.00025746363275189,8,.-,0,0,0,0,0,0,0,0,0,0,4425907,0,0,0,0,0
10166,688.269235,34,44,14,0,1,0,0,0,CHO,Lignin,689.27651146688,-0.0732757886558425,7,H-,0,0,0,0,0,0,0,0,0,0,3238085,0,5458336,0,0,0
10167,688.342085,0,0,0,0,0,0,0,0,,None,689.34936146688,0.0,3,,0,0,2967248,0,0,0,0,0,0,0,0,0,0,0,5975257,0
10168,689.09293,0,0,0,0,0,0,0,0,,None,690.1002064668801,0.0,9,,0,0,0,0,0,0,2815789,0,0,0,0,0,0,0,0,0
10169,689.11519,0,0,0,0,0,0,0,0,,None,690.12246646688,0.0,10,,0,0,0,0,0,0,3564341,0,0,0,0,0,0,0,0,0
10170,689.1302400000001,0,0,0,0,0,0,0,0,,None,690.13751646688,0.0,8,,0,0,0,0,0,0,2951995,0,0,0,0,0,0,0,0,0
10171,689.13596,31,30,18,0,0,0,0,0,CHO,Lignin,690.14323646688,-0.032320942593514,9,H-,0,0,0,0,0,0,3337021,0,0,0,0,0,0,0,0,0
10172,689.1511075,35,30,15,0,0,0,0,0,CHO,Lignin,690.15838396688,0.12508378079030802,6,H-,0,0,0,0,0,0,6173506,0,3154680,0,4229627,0,3641004,0,0,0
10173,689.15994,0,0,0,0,0,0,0,0,,None,690.1672164668801,0.0,9,,0,0,0,0,0,0,0,2776384,0,0,0,0,0,0,0,0
10174,689.1628400000001,21,38,25,0,0,0,0,0,CHO,Other,690.17011646688,0.14533434254248498,7,H-,0,0,0,0,0,0,0,0,2796284,0,0,0,0,0,0,0
10175,689.166935,0,0,0,0,0,0,0,0,,None,690.17421146688,0.0,7,,0,0,0,0,0,0,3406664,0,2904829,0,0,0,0,0,0,0
10176,689.18755,36,34,14,0,0,0,0,0,CHO,Lignin,690.19482646688,0.0425009272539625,7,H-,0,0,0,0,0,0,3400527,2970952,3674883,3523142,6435336,0,6275768,0,0,0
10177,689.19903,0,0,0,0,0,0,0,0,,None,690.20630646688,0.0,6,,0,0,0,0,0,0,0,2798923,2687751,0,0,0,0,0,0,0
10178,689.20294,40,34,11,0,0,0,0,0,CHO,Lignin,690.2102164668801,-0.151450061837002,8,H-,0,0,0,0,0,0,0,3773772,0,4334155,0,0,0,0,0,0
10179,689.209008,0,0,0,0,0,0,0,0,,None,690.21628446688,0.0,9,,0,0,0,0,0,0,2606935,0,4260618,3277390,3280399,0,4909758,0,0,0
10180,689.219315,0,0,0,0,0,0,0,0,,None,690.22659146688,0.0,10,,0,0,0,0,0,0,0,0,2935565,3740241,0,0,0,0,0,0
10181,689.223928571429,37,38,13,0,0,0,0,0,CHO,Lignin,690.231205038309,0.0525458589147826,8,H-,0,0,0,0,0,0,3398492,5401938,6361870,4872787,14815764,0,11631298,2882546,0,0
10182,689.2393099999999,41,38,10,0,0,0,0,0,CHO,Lignin,690.24658646688,-0.12897721136532198,7,H-,0,0,0,0,0,0,0,3022166,0,3816024,0,0,0,0,0,0
10183,689.2447066666671,0,0,0,0,0,0,0,0,,None,690.251983133547,0.0,10,,0,0,0,0,0,0,0,0,2857748,0,2678299,0,3439305,0,0,0
10184,689.2602325,38,42,12,0,0,0,0,0,CHO,Lignin,690.2675089668801,0.17072586850629,6,H-,0,0,0,0,0,0,0,0,4479769,3013214,3397153,0,2694862,0,0,0
10185,690.159275,0,0,0,0,0,0,0,0,,None,691.16655146688,0.0,11,,0,0,0,0,0,0,0,0,0,0,3145564,0,2736095,0,0,0
10186,690.175,0,0,0,0,0,0,0,0,,None,691.18227646688,0.0,7,,0,0,0,0,0,0,0,2604627,0,0,0,0,0,0,0,0
10187,690.1956349999999,0,0,0,0,0,0,0,0,,None,691.20291146688,0.0,8,,0,0,0,0,0,0,0,0,0,0,4429673,0,3512298,0,0,0
10188,690.22707,0,0,0,0,0,0,0,0,,None,691.2343464668801,0.0,6,,0,0,0,0,0,0,0,0,0,0,5616500,0,4164595,0,0,0
10189,691.0733,0,0,0,0,0,0,0,0,,None,692.0805764668801,0.0,8,,0,0,0,0,0,0,2715125,0,0,0,0,0,0,0,0,0
10190,691.10905,0,0,0,0,0,0,0,0,,None,692.1163264668801,0.0,9,,0,0,0,0,0,0,3268097,0,0,0,0,0,0,0,0,0
10191,691.13077,0,0,0,0,0,0,0,0,,None,692.13804646688,0.0,10,,0,0,0,0,0,0,3978761,0,0,0,0,0,0,0,0,0
10192,691.15212,0,0,0,0,0,0,0,0,,None,692.15939646688,0.0,12,,0,0,0,0,0,0,3941905,0,0,0,0,0,0,0,0,0
10193,691.1669525000001,35,32,15,0,0,0,0,0,CHO,Lignin,692.17422896688,-0.15690873110571602,8,H-,0,0,0,0,0,0,3233302,0,2623840,0,2805950,0,2854161,0,0,0
10194,691.1822099999999,39,32,12,0,0,0,0,0,CHO,Lignin,692.18948646688,-0.158879153785936,9,H-,0,0,0,0,0,0,3112475,3196771,4117861,4465885,0,0,0,0,0,0
10195,691.19905,0,0,0,0,0,0,0,0,,None,692.20632646688,0.0,8,,0,0,0,0,0,0,0,0,3161450,3316963,0,0,0,0,0,0
10196,691.203301666667,36,36,14,0,0,0,0,0,CHO,Lignin,692.2105781335471,-0.104402546069752,8,H-,0,0,0,0,0,0,3354147,4087657,4392300,4781284,8713419,0,7263516,0,0,0
10197,691.20957,0,0,0,0,0,0,0,0,,None,692.21684646688,0.0,9,,0,0,0,0,0,0,0,0,2847085,0,0,0,0,0,0,0
10198,691.2105700000001,0,0,0,0,0,0,0,0,,None,692.21784646688,0.0,9,,0,0,0,0,0,0,0,0,0,3049703,0,0,0,0,0,0
10199,691.21479,0,0,0,0,0,0,0,0,,None,692.22206646688,0.0,7,,0,0,0,0,0,0,0,4773740,0,0,0,0,0,0,0,0
10200,691.218693333333,0,0,0,0,0,0,0,0,,None,692.225969800213,0.0,6,,0,0,0,0,0,0,0,4368237,4384112,4418793,0,0,0,0,0,0
10201,691.2241333333329,0,0,0,0,0,0,0,0,,None,692.231409800213,0.0,7,,0,0,0,0,0,0,0,0,3220850,0,0,2723667,4570402,0,0,0
10202,691.239558333333,37,40,13,0,0,0,0,0,CHO,Lignin,692.246834800213,0.0817209756091308,8,H-,0,0,0,0,0,0,3274288,4218739,5580151,4644080,10347736,0,13675815,0,0,0
10203,691.25067,0,0,0,0,0,0,0,0,,None,692.2579464668801,0.0,7,,0,0,0,0,0,0,0,2758518,0,0,0,0,0,0,0,0
10204,691.25477,41,40,10,0,0,0,0,0,CHO,Lignin,692.2620464668801,0.14595357420003102,7,H-,0,0,0,0,0,0,0,2930551,0,0,0,0,0,0,0,0
