Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941
250.011903333333,11,6,7,0,0,0,0,0,CHO,ConHC,250.011354753424,-0.00882409457143806,1,0,0,0,0,0,0,0,9063495,0,3781774,0,4820601,0,0,0,0
250.02715,15,6,4,0,0,0,0,0,CHO,ConHC,250.026601420091,0.0290405477443928,1,0,0,0,2491939,0,0,0,0,0,0,0,0,0,0,0,0
250.0438,0,0,0,0,0,0,0,0,,None,250.043251420091,0,0,0,2479376,0,0,0,0,0,2715736,0,3937441,0,0,0,0,0,3879757
250.048286666667,12,10,6,0,0,0,0,0,CHO,Lignin,250.047738086757,-0.000132603562913878,1,0,0,0,0,0,0,0,7429211,6826967,12902563,5177657,2458763,0,0,3024796,0
250.06352,16,10,3,0,0,0,0,0,CHO,ConHC,250.062971420091,0.0910459045593076,1,0,0,0,2479927,4886229,4930125,4777573,0,0,2774188,0,0,0,0,0,0
250.06498,0,0,0,0,0,0,0,0,,None,250.064431420091,0,0,0,2529564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.06946,9,14,8,0,0,0,0,0,CHO,Carb,250.068911420091,-0.175927068578615,1,0,0,0,0,0,0,0,0,0,3993775,0,0,0,0,0,0
250.0721,0,0,0,0,0,0,0,0,,None,250.071551420091,0,1,0,0,0,0,0,0,0,2929768,0,2958513,0,0,0,0,0,0
250.0801975,0,0,0,0,0,0,0,0,,None,250.079648920091,0,0,0,0,0,0,0,0,0,3304044,3915751,5892278,2519370,0,0,0,0,0
250.0846725,13,14,5,0,0,0,0,0,CHO,Lignin,250.084123920091,-0.00144027762850571,1,0,0,0,0,0,0,0,5504111,4781034,8646840,4255052,0,0,0,0,0
250.09994,17,14,2,0,0,0,0,0,CHO,UnsatHC,250.099391420091,-0.0468873214320538,1,0,0,0,0,2543850,0,0,0,0,0,0,0,0,0,0,0
251.0197272,0,0,0,0,0,0,0,0,,None,251.019178620091,0,0,0,8092954,0,3038290,0,0,0,10874481,0,5692112,0,14347375,0,5182866,0,18890068
251.03503,0,0,0,0,0,0,0,0,,None,251.034481420091,0,0,0,0,0,6632538,3746574,4374642,3428507,0,0,0,0,0,0,0,0,0
251.05432,0,0,0,0,0,0,0,0,,None,251.053771420091,0,0,0,0,0,0,0,0,0,2711172,0,3822307,0,0,0,0,0,0
251.05610778125,0,0,0,0,0,0,0,0,,None,251.055559201341,0,1,15709344,28937518,21512890,4725350,4647706,5563518,5778599,24862340,23238112,44913380,18278212,8332417,10341102,9004448,20398410,20536678
251.069455,0,0,0,0,0,0,0,0,,None,251.068906420091,0,0,0,0,0,0,2586914,0,2700975,0,0,0,0,0,0,0,0,0
251.071384,0,0,0,0,0,0,0,0,,None,251.070835420091,0,0,0,0,0,5774447,16735011,10420359,12699824,0,0,2856685,0,0,0,0,0,0
251.07494,0,0,0,0,0,0,0,0,,None,251.074391420091,0,0,3086506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.07546,0,0,0,0,0,0,0,0,,None,251.074911420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026258,0
251.077238853333,0,0,0,0,0,0,0,0,,None,251.076690273424,0,1,59073708,69676344,73835208,0,10677031,4066442,8290484,4103824,9903594,29209328,4939599,6431884,24828660,15429032,43868500,13315442
251.0778,0,0,0,0,0,0,0,0,,None,251.077251420091,0,0,0,5791033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.092496153846,0,0,0,0,0,0,0,0,,None,251.091947573937,0,1,6040755,10288449,7785165,0,7004976,4635283,6915261,16633497,14444018,25248506,11546454,0,2386170,0,4321626,9141626
251.107766666667,0,0,0,0,0,0,0,0,,None,251.107218086757,0,0,0,0,0,0,6397753,3080347,4375238,0,0,0,0,0,0,0,0,0
251.12888,0,0,0,0,0,0,0,0,,None,251.128331420091,0,0,0,0,0,0,0,0,0,3650221,4766213,5713678,3509097,0,0,0,0,0
251.165243333333,0,0,0,0,0,0,0,0,,None,251.164694753424,0,0,0,0,0,0,0,0,0,3628737,0,4347683,2740604,0,0,0,0,0
251.201645,0,0,0,0,0,0,0,0,,None,251.201096420091,0,0,0,0,0,0,0,0,0,3459797,4359723,4880184,5147535,0,0,0,0,0
251.58102,0,0,0,0,0,0,0,0,,None,251.580471420091,0,0,0,0,0,0,3527758,0,0,0,0,0,0,0,0,0,0,0
252.00067,0,0,0,0,0,0,0,0,,None,252.000121420091,0,0,0,0,0,0,2722628,0,0,0,0,0,0,0,0,0,0,0
252.02755,11,8,7,0,0,0,0,0,CHO,ConHC,252.027001420091,0.00472730882155342,1,0,0,0,0,0,0,0,7843995,0,3784976,0,3724901,0,0,0,0
252.042832,15,8,4,0,0,0,0,0,CHO,ConHC,252.042283420091,-0.0978998055598991,1,0,0,0,3648658,2515805,4593324,3126503,0,0,3399961,0,0,0,0,0,0
252.0594725,0,0,0,0,0,0,0,0,,None,252.058923920091,0,0,2587806,3479365,2688179,0,0,0,0,3310764,3082214,5707043,0,0,0,0,2566902,2624892
252.063932,12,12,6,0,0,0,0,0,CHO,Lignin,252.063383420091,0.0186370165275097,1,0,0,0,0,0,0,0,8538287,8396776,16446757,7737677,0,0,0,3896056,0
252.07473,0,0,0,0,0,0,0,0,,None,252.074181420091,0,0,0,0,0,0,3274607,0,0,0,0,0,0,0,0,0,0,0
252.079226666667,16,12,3,0,0,0,0,0,CHO,ConHC,252.078678086757,-0.134224986641051,1,0,0,0,0,5438834,4645569,4974844,0,0,0,0,0,0,0,0,0
252.080592,0,0,0,0,0,0,0,0,,None,252.080043420091,0,0,6272681,6737744,7818430,0,0,0,0,0,0,2848047,0,0,0,0,4969215,0
252.08773,0,0,0,0,0,0,0,0,,None,252.087181420091,0,1,0,0,0,0,0,0,0,0,0,3725619,0,0,0,0,0,0
252.095883333333,0,0,0,0,0,0,0,0,,None,252.095334753424,0,0,0,0,0,0,0,0,0,2757824,2433528,3503928,0,0,0,0,0,0
252.100313333333,13,16,5,0,0,0,0,0,CHO,Lignin,252.099764753424,0.0351871653690719,1,0,0,0,0,0,0,0,3017411,3131387,4972858,0,0,0,0,0,0
252.136715,14,20,4,0,0,0,0,0,CHO,Lignin,252.136166420091,-0.0289117211264619,1,0,0,0,0,0,0,0,2546391,0,2534223,0,0,0,0,0,0
253.01432,0,0,0,0,0,0,0,0,,None,253.013771420091,0,0,0,0,0,3418294,0,0,0,0,0,0,0,0,0,0,0,0
253.0348,0,0,0,0,0,0,0,0,,None,253.034251420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613633
253.03537481,0,0,0,0,0,0,0,0,,None,253.034826230091,0,1,4179084,13586764,6059677,0,0,0,0,10775236,3558876,9418577,0,7874650,0,4995240,4828309,21561728
253.03876,0,0,0,0,0,0,0,0,,None,253.038211420091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298115
253.04853,0,0,0,0,0,0,0,0,,None,253.047981420091,0,0,0,0,0,0,2848171,0,2490674,0,0,0,0,0,0,0,0,0
253.050645,0,0,0,0,0,0,0,0,,None,253.050096420091,0,0,0,0,0,10340554,12074924,10630374,11003187,3092685,0,3577689,0,0,0,0,0,0
253.056512,0,0,0,0,0,0,0,0,,None,253.055963420091,0,1,0,4490584,0,0,0,0,0,0,0,0,0,5563492,0,4864177,0,3230092
253.06992,0,0,0,0,0,0,0,0,,None,253.069371420091,0,0,0,0,0,0,0,0,0,2975447,0,4874085,0,0,0,0,0,0
253.07177475625,0,0,0,0,0,0,0,0,,None,253.071226176341,0,1,12601503,23974240,18110126,2619606,7169977,5126386,6969663,34591448,25487856,54703972,21629782,6277228,8443226,6836407,16344229,18219412
253.08503,0,0,0,0,0,0,0,0,,None,253.084481420091,0,1,0,0,0,0,2804672,0,0,0,0,0,0,0,0,0,0,0
253.086992,0,0,0,0,0,0,0,0,,None,253.086443420091,0,0,0,0,0,4062431,16814018,9237755,12709192,0,0,3396462,0,0,0,0,0,0
253.09289,0,0,0,0,0,0,0,0,,None,253.092341420091,0,1,0,3963243,0,0,0,0,0,2911972,0,5358450,0,0,0,0,0,0
253.108135555556,0,0,0,0,0,0,0,0,,None,253.107586975646,0,1,2683057,4807027,3093697,0,4350926,0,0,10533612,6791682,13494138,7144297,0,0,0,0,3474855
253.12342,0,0,0,0,0,0,0,0,,None,253.122871420091,0,0,0,0,0,0,2733015,0,2591581,0,0,0,0,0,0,0,0,0
253.142115,0,0,0,0,0,0,0,0,,None,253.141566420091,0,0,2790594,0,14710482,0,0,0,0,0,0,0,0,0,0,0,0,0
253.1445475,0,0,0,0,0,0,0,0,,None,253.143998920091,0,0,0,0,0,0,0,0,0,6603520,4213269,7720847,4377467,0,0,0,0,0
253.18092,0,0,0,0,0,0,0,0,,None,253.180371420091,0,0,0,0,0,0,0,0,0,0,0,5666724,0,0,0,0,0,0
253.21501,0,0,0,0,0,0,0,0,,None,253.214461420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169760
253.21548,0,0,0,0,0,0,0,0,,None,253.214931420091,0,0,0,0,0,0,0,0,0,5104423,5483065,6758328,5464992,0,0,0,0,0
253.21672,0,0,0,0,0,0,0,0,,None,253.216171420091,0,0,0,5869997,0,0,0,0,0,0,5433914,0,0,0,0,0,0,0
253.21730125,0,0,0,0,0,0,0,0,,None,253.216752670091,0,0,86354152,71004592,123561720,0,0,0,0,60076840,76622392,83670968,75099040,0,0,0,0,52933088
253.21788,0,0,0,0,0,0,0,0,,None,253.217331420091,0,0,7506153,6357422,0,0,0,0,0,0,6359611,0,5725089,0,0,0,0,0
254.02206,14,6,5,0,0,0,0,0,CHO,ConHC,254.021511420091,0.0467795400921404,1,0,0,0,3539182,0,2578188,0,0,0,0,0,0,0,0,0,0
254.03872,0,0,0,0,0,0,0,0,,None,254.038171420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621844
254.043205,11,10,7,0,0,0,0,0,CHO,Lignin,254.042656420091,-0.0147392198658179,1,0,0,0,0,0,0,0,5378286,0,5096848,0,0,0,0,0,0
254.058481666667,15,10,4,0,0,0,0,0,CHO,ConHC,254.057933086757,-0.0955583513248326,1,0,0,0,4159746,5790204,5457184,5729151,2482422,0,4004249,0,0,0,0,0,0
254.075127142857,0,0,0,0,0,0,0,0,,None,254.074578562948,0,0,0,3010421,2579110,0,0,0,0,4139263,3748852,6853027,3073371,0,0,0,0,2515367
254.0795875,12,14,6,0,0,0,0,0,CHO,Lignin,254.079038920091,-0.00290496440016361,1,0,0,0,0,0,0,0,4135169,6847478,10039717,4941149,0,0,0,0,0
254.09043,0,0,0,0,0,0,0,0,,None,254.089881420091,0,0,0,0,0,0,2539023,0,0,0,0,0,0,0,0,0,0,0
254.09484,16,14,3,0,0,0,0,0,CHO,Lignin,254.094291420091,0.0113958067492519,1,0,0,0,0,3323409,0,2847124,0,0,0,0,0,0,0,0,0
254.14553,0,0,0,0,0,0,0,0,,None,254.144981420091,0,0,0,0,2424521,0,0,0,0,0,0,0,0,0,0,0,0,0
254.2206625,0,0,0,0,0,0,0,0,,None,254.220113920091,0,0,14936803,11994051,20592878,0,0,0,0,9579855,13110334,15325686,12803493,0,0,0,0,9057268
254.59094,0,0,0,0,0,0,0,0,,None,254.590391420091,0,0,0,0,0,0,2441524,0,0,0,0,0,0,0,0,0,0,0
254.86533,0,0,0,0,0,0,0,0,,None,254.864781420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985736
255.0298925,0,0,0,0,0,0,0,0,,None,255.029343920091,0,0,0,0,0,10749222,3619382,7115078,4337078,0,0,0,0,0,0,0,0,0
255.051020707143,0,0,0,0,0,0,0,0,,None,255.050472127233,0,1,7644294,16655739,10085006,2880818,0,2617169,0,13371158,8306153,20040656,5299024,4854849,4884408,5052348,9009133,18548138
255.06421,0,0,0,0,0,0,0,0,,None,255.063661420091,0,0,0,0,0,0,4141642,2697561,2728394,0,0,0,0,0,0,0,0,0
255.06630375,0,0,0,0,0,0,0,0,,None,255.065755170091,0,0,0,0,0,8248634,19704908,13572442,17150412,5665566,4196849,7543768,3682136,0,0,0,0,0
255.072157425,0,0,0,0,0,0,0,0,,None,255.071608845091,0,1,0,0,3175065,0,0,0,0,0,0,0,0,0,4199358,2736580,6660086,0
255.081565,0,0,0,0,0,0,0,0,,None,255.081016420091,0,0,0,0,0,0,3486293,0,2862036,0,0,0,0,0,0,0,0,0
255.087426021429,0,0,0,0,0,0,0,0,,None,255.086877441519,0,1,9669784,11711886,10572449,0,5403736,3390822,2832600,12281642,14102011,23612388,8933219,0,3839939,2957258,6957052,8625597
255.09865,0,0,0,0,0,0,0,0,,None,255.098101420091,0,1,0,0,0,0,0,0,0,2556208,0,3081706,0,0,0,0,0,2525123
255.102683333333,0,0,0,0,0,0,0,0,,None,255.102134753424,0,0,0,0,0,0,12776545,7103855,8764897,0,0,0,0,0,0,0,0,0
255.123785,0,0,0,0,0,0,0,0,,None,255.123236420091,0,1,0,0,0,0,0,0,0,3458366,2988046,4077561,0,0,0,0,0,2690000
255.16016,0,0,0,0,0,0,0,0,,None,255.159611420091,0,0,0,0,0,0,0,0,0,0,0,0,3442056,0,0,0,0,0
255.19653,0,0,0,0,0,0,0,0,,None,255.195981420091,0,0,0,0,0,0,0,0,0,0,0,0,4718491,0,0,0,0,0
255.2310975,0,0,0,0,0,0,0,0,,None,255.230548920091,0,0,0,0,0,0,0,0,0,11130745,12246597,16096310,14028717,0,0,0,0,0
255.23236,0,0,0,0,0,0,0,0,,None,255.231811420091,0,0,0,5993947,0,0,0,0,0,8501113,12578374,12762166,0,0,0,0,0,4843018
255.23295125,0,0,0,0,0,0,0,0,,None,255.232402670091,0,0,97217760,68007384,159574768,0,0,0,0,134641536,180153920,197655600,195784624,0,0,0,0,49772040
255.23543,0,0,0,0,0,0,0,0,,None,255.234881420091,0,0,3543267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.00135,13,4,6,0,0,0,0,0,CHO,ConHC,256.000801420091,-0.0529650317516167,1,0,0,0,2818889,0,0,0,0,0,0,0,0,0,0,0,0
256.02244,10,8,8,0,0,0,0,0,CHO,Tannin,256.021891420091,0.100825399214179,1,0,0,0,0,0,0,0,3371306,0,0,0,0,0,0,0,0
256.037738333333,14,8,5,0,0,0,0,0,CHO,ConHC,256.037189753424,-0.0639989991479719,1,0,0,0,7118686,3202694,4672895,3441666,0,2536930,4270593,0,0,0,0,0,0
256.05887,11,12,7,0,0,0,0,0,CHO,Lignin,256.058321420091,-0.0729528744653947,1,0,0,0,0,0,0,0,2707774,3595245,6770189,3020629,0,0,0,0,0
256.069675,0,0,0,0,0,0,0,0,,None,256.069126420091,0,0,0,0,0,0,3886745,0,2649621,0,0,0,0,0,0,0,0,0
256.074133333333,15,12,4,0,0,0,0,0,CHO,Lignin,256.073584753424,-0.101064012037233,1,0,0,0,3663730,6341276,4994964,5832728,2777926,0,3813910,0,0,0,0,0,0
256.09076,0,0,0,0,0,0,0,0,,None,256.090211420091,0,0,0,0,0,0,0,0,0,0,0,2948639,0,0,0,0,0,0
256.09524,12,16,6,0,0,0,0,0,CHO,Lignin,256.094691420091,-0.0123934257680795,1,0,0,0,0,0,0,0,0,0,4858402,0,0,0,0,0,0
256.119045,0,0,0,0,0,0,0,0,,None,256.118496420091,0,1,0,2758065,0,0,0,0,0,0,0,0,0,0,0,0,0,3741660
256.23447,0,0,0,0,0,0,0,0,,None,256.233921420091,0,0,0,0,0,0,0,0,0,0,2799687,3545713,2733999,0,0,0,0,0
256.23631,0,0,0,0,0,0,0,0,,None,256.235761420091,0,0,17419994,12306415,27856094,0,0,0,0,23300510,32329800,33824372,33649072,0,0,0,0,9281562
256.2369,0,0,0,0,0,0,0,0,,None,256.236351420091,0,0,0,0,2880735,0,0,0,0,0,0,0,0,0,0,0,0,0
257.009165,0,0,0,0,0,0,0,0,,None,257.008616420091,0,0,0,0,0,10555777,0,4484516,0,0,0,0,0,0,0,0,0,0
257.030305,0,0,0,0,0,0,0,0,,None,257.029756420091,0,1,0,0,0,0,0,0,0,2462033,0,2545717,0,0,0,0,0,0
257.033665,0,0,0,0,0,0,0,0,,None,257.033116420091,0,1,0,2973076,0,0,0,0,0,0,0,0,0,0,0,0,0,8208828
257.04325,0,0,0,0,0,0,0,0,,None,257.042701420091,0,0,0,0,0,0,3480277,0,3096397,0,0,0,0,0,0,0,0,0
257.045549090909,0,0,0,0,0,0,0,0,,None,257.045000511,0,1,0,3134874,0,13648278,9764054,11285944,10492494,6584154,3916262,8261694,3297101,2844699,0,0,3436856,0
257.06085,0,0,0,0,0,0,0,0,,None,257.060301420091,0,0,0,0,0,0,4514015,3699137,3116631,0,0,0,0,0,0,0,0,0
257.06479,0,0,0,0,0,0,0,0,,None,257.064241420091,0,0,0,0,0,0,0,0,0,0,0,2840649,0,0,0,0,0,0
257.066670764286,0,0,0,0,0,0,0,0,,None,257.066122184376,0,1,12456059,18598310,16035453,0,0,2577861,2878554,16788326,14770672,33931340,8653656,3410981,9042462,6013644,15035201,13687245
257.07981,0,0,0,0,0,0,0,0,,None,257.079261420091,0,0,0,0,0,0,3847914,0,3233890,0,0,0,0,0,0,0,0,0
257.081939090909,0,0,0,0,0,0,0,0,,None,257.081390511,0,0,0,3488173,3464836,6968746,22651116,16657869,18394724,10466157,6296056,11434067,5683040,0,0,0,0,2709973
257.097175,0,0,0,0,0,0,0,0,,None,257.096626420091,0,0,0,0,0,0,4290805,0,2882668,0,0,0,0,0,0,0,0,0
257.1030575,0,0,0,0,0,0,0,0,,None,257.102508920091,0,1,4144269,5112249,4167311,0,0,0,0,5177209,4726275,7903327,3467114,0,0,0,0,3487200
257.11431,0,0,0,0,0,0,0,0,,None,257.113761420091,0,1,0,3037630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.118333333333,0,0,0,0,0,0,0,0,,None,257.117784753424,0,0,0,0,0,0,5848321,3514850,6211193,0,0,0,0,0,0,0,0,0
257.1394525,0,0,0,0,0,0,0,0,,None,257.138903920091,0,1,0,8247756,0,0,0,0,0,5675917,0,7147636,0,0,0,0,0,5205492
257.17585,0,0,0,0,0,0,0,0,,None,257.175301420091,0,0,0,0,2514099,0,0,0,0,0,0,3327624,2662800,0,0,0,0,0
257.21223,0,0,0,0,0,0,0,0,,None,257.211681420091,0,0,0,0,0,0,0,0,0,2688949,3454011,4368541,3860386,0,0,0,0,0
257.23968,0,0,0,0,0,0,0,0,,None,257.239131420091,0,0,0,0,0,0,0,0,0,0,0,0,3262384,0,0,0,0,0
258.01255,0,0,0,0,0,0,0,0,,None,258.012001420091,0,0,0,0,0,2543030,0,0,0,0,0,0,0,0,0,0,0,0
258.01701,13,6,6,0,0,0,0,0,CHO,ConHC,258.016461420091,-0.0910596573592667,1,0,0,0,11172793,0,5003229,0,0,0,0,0,0,0,0,0,0
258.053385,14,10,5,0,0,0,0,0,CHO,ConHC,258.052836420091,-0.0503330665289555,1,0,0,0,4701133,4437798,4022258,4638362,5320064,4178920,7674490,3713358,0,0,0,0,0
258.06864,18,10,2,0,0,0,0,0,CHO,ConHC,258.068091420091,-0.0459370644373258,1,0,0,0,2645462,3753775,2533370,2763939,0,0,0,0,0,0,0,0,0
258.07004,0,0,0,0,0,0,0,0,,None,258.069491420091,0,0,0,0,0,0,0,0,0,0,0,5147268,0,0,0,0,0,0
258.0745,11,14,7,0,0,0,0,0,CHO,Lignin,258.073951420091,0.00536284038275052,1,0,0,0,0,0,0,0,2897804,4998130,9831046,2924889,0,0,0,0,0
258.0853,0,0,0,0,0,0,0,0,,None,258.084751420091,0,0,0,0,0,0,3357241,0,3836588,0,0,0,0,0,0,0,0,0
258.089793333333,15,14,4,0,0,0,0,0,CHO,Lignin,258.089244753424,-0.138772244993426,1,0,0,0,0,3803452,2677254,3024047,0,2637306,3708559,2449761,0,0,0,0,0
258.99179,0,0,0,0,0,0,0,0,,None,258.991241420091,0,1,0,7429530,0,0,0,0,0,0,0,0,0,0,0,0,0,9743804
259.012925,0,0,0,0,0,0,0,0,,None,259.012376420091,0,0,0,10874277,0,0,0,0,0,0,0,0,0,0,0,0,0,20454854
259.0224,0,0,0,0,0,0,0,0,,None,259.021851420091,0,0,0,0,0,0,0,0,2761422,0,0,0,0,0,0,0,0,0
259.02276,0,0,0,0,0,0,0,0,,None,259.022211420091,0,0,0,0,0,2443759,0,0,0,0,0,0,0,0,0,0,0,0
259.0248138,0,0,0,0,0,0,0,0,,None,259.024265220091,0,0,0,2833323,0,17958384,2486625,8945173,3092688,4334482,0,5589152,0,5510120,0,2590656,2363512,3542477
259.028205,0,0,0,0,0,0,0,0,,None,259.027656420091,0,1,0,3459501,0,0,0,0,0,7759764,0,0,0,11488234,0,0,0,13479375
259.04005,0,0,0,0,0,0,0,0,,None,259.039501420091,0,0,0,0,0,3584505,0,0,0,0,0,0,0,0,0,0,0,0
259.04353,0,0,0,0,0,0,0,0,,None,259.042981420091,0,0,0,0,2578515,0,0,0,0,0,0,0,0,0,0,0,0,0
259.04594,0,0,0,0,0,0,0,0,,None,259.045391420091,0,1,0,3860919,3084884,0,0,0,0,2543517,0,4247724,0,0,0,0,0,0
259.059015,0,0,0,0,0,0,0,0,,None,259.058466420091,0,1,0,0,0,0,4365685,0,3039460,0,0,0,0,0,0,0,0,0
259.06120599375,0,0,0,0,0,0,0,0,,None,259.060657413841,0,1,4312159,7470527,6427228,10720772,14871926,12626474,13368037,17805222,12666344,20382900,9129806,4227066,4331643,3506638,7427719,6258144
259.063075,0,0,0,0,0,0,0,0,,None,259.062526420091,0,0,2612320,3933632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.07647,0,0,0,0,0,0,0,0,,None,259.075921420091,0,0,0,0,0,3664397,9577855,5522483,8291054,0,0,0,0,0,0,0,0,0
259.082325315385,0,0,0,0,0,0,0,0,,None,259.081776735475,0,1,13055081,15060425,14295654,0,2743171,0,3056369,5072817,11404787,24147136,6254425,0,6408321,3487190,10696336,7810539
259.09552,0,0,0,0,0,0,0,0,,None,259.094971420091,0,0,0,0,0,0,2589578,0,0,0,0,0,0,0,0,0,0,0
259.09759,0,0,0,0,0,0,0,0,,None,259.097041420091,0,0,0,0,0,2909209,14826891,9796158,11454202,6713273,6471163,9092297,4806497,0,0,0,0,2849779
259.11293,0,0,0,0,0,0,0,0,,None,259.112381420091,0,0,0,0,0,0,2978709,0,0,0,0,0,0,0,0,0,0,0
259.118705,0,0,0,0,0,0,0,0,,None,259.118156420091,0,1,0,4356573,0,0,0,0,0,0,0,0,0,0,0,0,0,2763262
259.13401,0,0,0,0,0,0,0,0,,None,259.133461420091,0,0,0,0,0,0,2458017,0,0,0,0,0,0,0,0,0,0,0
259.996256666667,12,4,7,0,0,0,0,0,CHO,ConHC,259.995708086757,-0.0215528834753362,1,0,0,0,0,0,0,0,11340194,0,7020229,0,3763652,0,0,0,0
260.02822,0,0,0,0,0,0,0,0,,None,260.027671420091,0,0,0,0,0,2785828,0,0,0,0,0,0,0,0,0,0,0,0
260.032665,13,8,6,0,0,0,0,0,CHO,ConHC,260.032116420091,-0.109335304301283,1,0,0,0,3983399,0,2522701,0,4699574,0,4915930,0,0,0,0,0,0
260.047926666667,17,8,3,0,0,0,0,0,CHO,ConHC,260.047378086757,-0.130605651534425,1,0,0,0,2828847,2472889,2568278,0,0,0,0,0,0,0,0,0,0
260.06458,0,0,0,0,0,0,0,0,,None,260.064031420091,0,0,0,0,0,0,2569667,2535519,2894125,0,0,3826412,0,0,0,0,0,0
260.06904,14,12,5,0,0,0,0,0,CHO,Lignin,260.068491420091,-0.0689218078382974,1,0,0,0,3340347,3917766,2879074,4037936,7551434,5537767,11116270,5439820,0,0,0,0,0
260.084285,18,12,2,0,0,0,0,0,CHO,ConHC,260.083736420091,-0.0261096317302779,1,0,0,0,0,4860879,0,3463481,0,0,0,0,0,0,0,0,0
260.08563,0,0,0,0,0,0,0,0,,None,260.085081420091,0,0,0,0,0,0,0,0,0,0,0,2537719,0,0,0,0,0,0
260.09016,11,16,7,0,0,0,0,0,CHO,Lignin,260.089611420091,-0.0328801695783296,1,0,0,0,0,0,0,0,0,3003378,4812538,0,0,0,0,0,0
260.10101,0,0,0,0,0,0,0,0,,None,260.100461420091,0,0,0,0,0,0,3264985,0,0,0,0,0,0,0,0,0,0,0
260.87332,0,0,0,0,0,0,0,0,,None,260.872771420091,0,0,0,3496306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.97104,0,0,0,0,0,0,0,0,,None,260.970491420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803135
261.002143333333,0,0,0,0,0,0,0,0,,None,261.001594753424,0,0,0,0,0,0,0,0,0,3030980,0,2652412,0,7876528,0,0,0,0
261.0040789,0,0,0,0,0,0,0,0,,None,261.003530320091,0,0,0,10135990,3542556,7695945,0,3752048,0,36922308,4696512,29649148,2631459,106131376,3850948,38010040,13357491,19775952
261.0047013,0,0,0,0,0,0,0,0,,None,261.004152720091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968761,0,0
261.02282,0,0,0,0,0,0,0,0,,None,261.022271420091,0,0,2466859,7057856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.0404733125,0,0,0,0,0,0,0,0,,None,261.039924732591,0,1,3926068,9255369,5145134,10302045,4251136,6427268,3938149,11396057,6787538,14821649,3600181,7346114,3428047,4432070,5647810,13324771
261.043845,0,0,0,0,0,0,0,0,,None,261.043296420091,0,1,0,2467275,0,0,0,0,0,0,0,0,0,0,0,0,0,5173733
261.0557325,0,0,0,0,0,0,0,0,,None,261.055183920091,0,0,0,0,0,6260326,9429513,7178893,8791917,0,0,0,0,0,0,0,0,0
261.061596736364,0,0,0,0,0,0,0,0,,None,261.061048156454,0,1,5281854,6877653,5116472,0,0,0,0,5422053,3753437,8696093,0,2750925,3248853,3427534,5090763,4152814
261.074795,0,0,0,0,0,0,0,0,,None,261.074246420091,0,0,0,0,0,0,2667540,0,0,0,0,2501925,0,0,0,0,0,0
261.07685295,0,0,0,0,0,0,0,0,,None,261.076304370091,0,1,5363782,7608797,7259712,8140401,17566228,13655705,15380346,23991276,16579045,28199206,12229447,3309524,3948249,4120788,6871505,6646262
261.07871,0,0,0,0,0,0,0,0,,None,261.078161420091,0,0,0,2664925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.0921375,0,0,0,0,0,0,0,0,,None,261.091588920091,0,0,0,0,0,2551418,10248734,5211809,8122243,0,0,0,0,0,0,0,0,0
261.097972,0,0,0,0,0,0,0,0,,None,261.097423420091,0,1,4877392,7717352,3428938,0,0,0,0,0,0,5883186,0,0,0,0,0,4641281
261.11325,0,0,0,0,0,0,0,0,,None,261.112701420091,0,0,0,0,0,0,7878187,4475565,5236623,4850689,4100599,6476090,3434330,0,0,0,0,0
261.134354,0,0,0,0,0,0,0,0,,None,261.133805420091,0,1,2913378,14602746,4876892,0,0,0,0,0,0,3309894,0,0,0,0,0,8751636
261.923325,0,0,0,0,0,0,0,0,,None,261.922776420091,0,0,0,0,0,9471052,4779525,4456052,5486438,0,0,0,0,0,0,0,0,0
262.007435225,0,0,0,0,0,0,0,0,,None,262.006886645091,0,0,0,0,0,0,0,0,0,4762085,0,3330865,0,12890521,0,4469303,0,0
